filepath,label,original_source_path,source_dataset,source_url,license_or_usage_note,width,height,sha256
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-302.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-302.png,ICL_Dataset,,Academic use only,1788,1338,89d16f09d441bbb638ade00011498ba2453c06b5ee0a5ee06ad3636a5edd047e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-303.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-303.png,ICL_Dataset,,Academic use only,1788,1338,b449c13811bc02cbdbb045c2f8696900e94aaee91b887808a6a6532b005c5597
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-304.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-304.png,ICL_Dataset,,Academic use only,1788,1338,a24df098bbfa556e6e150a1ce2ec552597722265ae3b7bb1b702a66fa3927f80
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-305.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-305.png,ICL_Dataset,,Academic use only,1788,1338,d2e3103437d79cd4763c56815c620278aeddeedef8a93292bac489f6b372dc53
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-306.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-306.png,ICL_Dataset,,Academic use only,1788,1338,e0bcd6c4cb99cd2b6f5e5276a4bf5e1a9f854053fc4457df65c4d2387f17a397
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-307.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-307.png,ICL_Dataset,,Academic use only,1788,1338,636e3b055ade09b9b838b0f097d524f8884e9211340419d141602fd159660edf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-308.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-308.png,ICL_Dataset,,Academic use only,1788,1338,44b8c036c9e221a931842b80cb7fbc716ff4437dac56cfe8a5469b397756d3bf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-309.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-309.png,ICL_Dataset,,Academic use only,1788,1338,d0836fc3cb794fcee0507eaadac18cc09f11e97225956a3980895b176e019f63
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-310.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-310.png,ICL_Dataset,,Academic use only,1788,1338,21084d199b6728f8128c0fb7f671f82d9eea3f12af87762d497fec88df4173ae
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-311.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-311.png,ICL_Dataset,,Academic use only,1788,1338,80dbc05c5504549cbf97616b7f708db5bd1f689859f68754c2e692a0cbd0120e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-312.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-312.png,ICL_Dataset,,Academic use only,1788,1338,c98de4f712f8a7c1e29c4815da07425d8ef75760b1189bbdb50b9dcc0b0ba1bb
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-313.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-313.png,ICL_Dataset,,Academic use only,1788,1338,1c7c3afa33cc60ed6bcdb0d300dc920721301635a25b458f420044081caf85db
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%RX100%EA232WMI%V610-314.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\RX100\DS-05-R%RX100%EA232WMI%V610-314.png,ICL_Dataset,,Academic use only,1788,1338,5e1bb0ea3e0e0af2851e3fd45f529741886c6a35fa56a3abbab07960eb10a6c9
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-015.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-015.png,ICL_Dataset,,Academic use only,2286,1522,a4b7505499e619442af719378f84d514aa00a692955487cf69a3de637f21362d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-016.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-016.png,ICL_Dataset,,Academic use only,2286,1522,72103ea49c289877e52f5a71903c3da2e4ad31dc46a8a42750c4dffb5d549278
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-017.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-017.png,ICL_Dataset,,Academic use only,2286,1522,28d2d532ef0587672d29fac0abf2f10d137cc2d179b5bc5f79849ac9e6dad88d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-018.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-018.png,ICL_Dataset,,Academic use only,2286,1522,bb4f1993e6d8c6aeedf7a7e55bf035121b92497bf2aaaf1a20ba489c0a6a0f7d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-019.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-019.png,ICL_Dataset,,Academic use only,2286,1522,3feaee49a6bbac0a5158a98104c65a8bab375d0d1ffe9c4d46d9dfddf092e32e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-020.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-020.png,ICL_Dataset,,Academic use only,2286,1522,206def94d87fbaaa4bac8e1d1523be9ef0eadbb5e55a84905645b5970ed0c084
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-021.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-021.png,ICL_Dataset,,Academic use only,2286,1522,2b6d1c347862dc15a71bd22640d2420657f60082d92f62f8b17e4b8803d60166
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-022.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-022.png,ICL_Dataset,,Academic use only,2286,1522,c237905b2f4e2269820c7aa67f439a466ea5d836b9b5524f9b4a98cf349cad3a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-023.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-023.png,ICL_Dataset,,Academic use only,2286,1522,7caece1dc406e477c5f687219adfcb922d7dcc1d4ce1bfc6e6eb8f8a99260d56
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-024.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-024.png,ICL_Dataset,,Academic use only,2286,1522,2b2022d8430cce3fe38de44c4a5f785fbf07b1d4956e98453498eedb3623be2e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-025.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-025.png,ICL_Dataset,,Academic use only,2286,1522,694fbf617ad52bc6fa1955d7f93270247a3d71f0234df355f9a5ebd41d63d7d2
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-026.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-026.png,ICL_Dataset,,Academic use only,2286,1522,5cb7671b22e4b858008753aecc997b186e0225b7a8132d2b02163b931d7f4c95
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-027.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-027.png,ICL_Dataset,,Academic use only,2286,1522,61f812bc77f5b347ef784e270a52083633f786c4c5cc4a853ca3ce364ffb006e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-028.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-028.png,ICL_Dataset,,Academic use only,2286,1522,137f3bcb4f1d566e50d23162e2e23edbbc73e2f92d3c5def822858b806c95e13
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-029.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-029.png,ICL_Dataset,,Academic use only,2286,1522,963f13f99bc2c09ae3f5a760765899614e218b2037a352193a94986da0955606
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-030.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-030.png,ICL_Dataset,,Academic use only,2286,1522,8d018767e261923cf5c379800361a53dc6ccca1629ed2b4734fbbe2da2299426
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-031.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-031.png,ICL_Dataset,,Academic use only,2286,1522,4f348a7bdb4508eb1410404b07fd7a67c56cca2f3d660d5ede41a0ebe1be7342
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-032.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-032.png,ICL_Dataset,,Academic use only,2286,1522,23502a50365283d598282a10324e639e6f79134733933086f96ee1e67a917579
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-033.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-033.png,ICL_Dataset,,Academic use only,2286,1522,ea10ef1ad1881c14901e67142dc0643087cfaac14b877e60015ad12f72c41770
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D40-034.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D40-034.png,ICL_Dataset,,Academic use only,2286,1522,5044ab31ba80960c7ad67bd3206a832a31848c0f7a57cd882a6403caed15f0ec
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-050.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-050.png,ICL_Dataset,,Academic use only,2286,1522,85c2f1f66bfb5cf4ae9a4197904b025d7754f91974f2683b1d531cf3f0bfff4e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-051.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-051.png,ICL_Dataset,,Academic use only,2286,1522,7fcd2a72886cea75b8b95a04baf61eeb226e22f51307ab635bf1237385e11e39
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-052.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-052.png,ICL_Dataset,,Academic use only,2286,1522,1917e4447bef918d3c130ef2530a36aaa50933024213645c3d6b748f160b7cad
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-053.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-053.png,ICL_Dataset,,Academic use only,2286,1522,13f97e2f8f01f8a851a8881d8138ead554d8f0bc8f349436e96dbb07ed063290
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-054.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-054.png,ICL_Dataset,,Academic use only,2286,1522,9ebb1b9f2bcbc42980262735bcb51bf196c93de6a4cddaddc80c65e5e1f37b73
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-055.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-055.png,ICL_Dataset,,Academic use only,2286,1522,118a47bbf171c26011319967aec1263b68f9714c78833ad7ce9a04cba0ebc3ca
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-056.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-056.png,ICL_Dataset,,Academic use only,2286,1522,b4700ab610531fd5cdb5bcd9289f673787d640c5ab22151c458c75f74aeff618
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-057.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-057.png,ICL_Dataset,,Academic use only,2286,1522,18261e9468095ccd35f4e42c4bf0262f73b9954205c5c1e624bebb0785d91c50
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-058.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-058.png,ICL_Dataset,,Academic use only,2286,1522,0158befa3960defa230145299d245f9f10d30c578fe07851352433cb1919d795
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-059.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-059.png,ICL_Dataset,,Academic use only,2286,1522,df0ba97de838eda3ba862177377b8066de58a61ce162b6a98fc9fcb3833a1e08
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-060.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-060.png,ICL_Dataset,,Academic use only,2286,1522,dcc000231dbb6a2c0ebdfea7b3816a4fa51ea2b3fdf7d50abe393b075568df27
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-061.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-061.png,ICL_Dataset,,Academic use only,2286,1522,ffa5ed673ff61876d399bdc7af8854ef20cfeea13f53a790e2c926295eb5dad0
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-062.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-062.png,ICL_Dataset,,Academic use only,2286,1522,e989852d4ff036cc641848a4cfdab244789da707e0d0029105875176e26b8fe7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-063.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-063.png,ICL_Dataset,,Academic use only,2286,1522,c6ef17b3e9a59ec35bedc275e01f6f60a7dd67f04ede124ba215134658889f5b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-064.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-064.png,ICL_Dataset,,Academic use only,2286,1522,3544a269d57bb3a1882fcb00f772f91c0adeb865a95ee0d4e7228810107c7709
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-065.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-065.png,ICL_Dataset,,Academic use only,2286,1522,7d7d26990be220d1bd1a733e3f605c9c561fecc54cd977e4c03f773c9d5a94bf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-066.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-066.png,ICL_Dataset,,Academic use only,2286,1522,de7d3d1a1f4a5bd2b92200ed88ce96caa8df8b59e97139afaca7cd7f50fb48b7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-067.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-067.png,ICL_Dataset,,Academic use only,2286,1522,2e6fc50cbad3d45d2216ec22472f0f6193f4e3d1219b4f073953a201ceab695e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-068.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-068.png,ICL_Dataset,,Academic use only,2286,1522,e220c573df09b7b2966739adaf39fb064ed178f3b1ddcb7931590c422f1646e0
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%D70S-069.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%D70S-069.png,ICL_Dataset,,Academic use only,2286,1522,ed5077d63c72884da38e0d7245ad37c7331c15afcafff34210d4c6220ceb2d1d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-085.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-085.png,ICL_Dataset,,Academic use only,2286,1522,1ff8deeb2fbdfc38cbfa8025e9111c1a1e51ba19ed3e335a4e6fb26a74bb939e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-086.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-086.png,ICL_Dataset,,Academic use only,2286,1522,65e304eec85643a0fec2cacc9d15d33650eecd9f1ec5faf5367156d545b45a7a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-087.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-087.png,ICL_Dataset,,Academic use only,2286,1522,851457edf8136c28a36bbdf7dd749f19c45921b933c3567323a5448b6bb08ab5
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-088.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-088.png,ICL_Dataset,,Academic use only,2286,1522,37df6166c0c7c2f820f53a11a62e2df42c3fddd50a02a10e34445532706966a3
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-089.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-089.png,ICL_Dataset,,Academic use only,2286,1522,6d94bb481ff3e310f44bd9f999806a2c982f282248a076c9989c4aa3f5543411
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-090.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-090.png,ICL_Dataset,,Academic use only,2286,1522,cd07583b0e4d02fa27be56e0e573c55db58b251ec485f4a04c245a6ee782075b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-091.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-091.png,ICL_Dataset,,Academic use only,2286,1522,8017c8f984cb46afacfc72b58e13a31518764ef9c48c4e011e09775824ccd764
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-092.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-092.png,ICL_Dataset,,Academic use only,2286,1522,41a157bd1ed03a82abf3bbdb0e39ecfa1284a299cff566d742648463cfc15de6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-093.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-093.png,ICL_Dataset,,Academic use only,2286,1522,2c51107fa45c7100fb99039572f2e6ab05a6b398158975dda60bfef63952ce5f
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-094.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-094.png,ICL_Dataset,,Academic use only,2286,1522,fe13b3fc45ae6c421bbc031dfdbe2e24d5abdc61146830c6c40bf8be757c6f56
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%TZ10%EA232WMI%EOS600D-095.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\TZ10\DS-05-R%TZ10%EA232WMI%EOS600D-095.png,ICL_Dataset,,Academic use only,2286,1522,8f63f263dc83d7d53aa0eea9bc27a6ad5128d3d0f93ba5306f192f5d39541c29
